date,state,district,pincode,demo_age_5_17,demo_age_17_,district_norm,district_final
20-09-2025,chhattisgarh,Raipur,493221,2,35,raipur,raipur
20-09-2025,chhattisgarh,Raipur,493661,2,39,raipur,raipur
13-10-2025,chhattisgarh,Bilaspur,495006,0,17,bilaspur,bilaspur
13-10-2025,chhattisgarh,Bilaspur,495009,0,13,bilaspur,bilaspur
13-10-2025,chhattisgarh,Bilaspur,495117,0,52,bilaspur,bilaspur
13-10-2025,chhattisgarh,Bilaspur,495222,0,3,bilaspur,bilaspur
13-10-2025,chhattisgarh,Durg,490006,1,7,durg,durg
13-10-2025,chhattisgarh,Durg,490021,0,5,durg,durg
13-10-2025,chhattisgarh,Durg,490023,0,8,durg,durg
13-10-2025,chhattisgarh,Durg,490042,0,9,durg,durg
13-10-2025,chhattisgarh,Durg,491001,2,30,durg,durg
13-10-2025,chhattisgarh,Durg,491111,0,26,durg,durg
13-10-2025,chhattisgarh,Durg,491223,0,6,durg,durg
13-10-2025,chhattisgarh,Korba,495119,0,7,korba,korba
13-10-2025,chhattisgarh,Korba,495449,2,47,korba,korba
13-10-2025,chhattisgarh,Korba,495677,0,9,korba,korba
13-10-2025,chhattisgarh,Raigarh,496111,0,2,raigarh,raigarh
13-10-2025,chhattisgarh,Raigarh,496118,1,44,raigarh,raigarh
13-10-2025,chhattisgarh,Raigarh,496661,1,25,raigarh,raigarh
13-10-2025,chhattisgarh,Raipur,492010,0,3,raipur,raipur
13-10-2025,chhattisgarh,Raipur,492014,0,1,raipur,raipur
13-10-2025,chhattisgarh,Raipur,492101,0,9,raipur,raipur
13-10-2025,chhattisgarh,Raipur,493195,0,2,raipur,raipur
13-10-2025,chhattisgarh,Raipur,493441,1,20,raipur,raipur
15-10-2025,chhattisgarh,Korba,495446,2,20,korba,korba
15-10-2025,chhattisgarh,Korba,495674,2,58,korba,korba
15-10-2025,chhattisgarh,Korba,495682,0,3,korba,korba
15-10-2025,chhattisgarh,Korba,495683,0,15,korba,korba
15-10-2025,chhattisgarh,Raigarh,496440,0,17,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496450,4,51,raigarh,raigarh
15-10-2025,chhattisgarh,Raigarh,496551,0,47,raigarh,raigarh
15-10-2025,chhattisgarh,Raipur,492003,1,3,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492004,1,9,raipur,raipur
15-10-2025,chhattisgarh,Raipur,492099,3,26,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493221,3,30,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493661,3,37,raipur,raipur
15-10-2025,chhattisgarh,Raipur,493992,1,7,raipur,raipur
15-10-2025,chhattisgarh,Bilaspur,495001,9,119,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495004,4,52,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495009,1,20,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495117,4,74,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495118,5,37,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495119,3,54,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495442,1,37,bilaspur,bilaspur
15-10-2025,chhattisgarh,Bilaspur,495671,0,1,bilaspur,bilaspur
15-10-2025,chhattisgarh,Durg,490036,2,13,durg,durg
15-10-2025,chhattisgarh,Durg,490042,0,11,durg,durg
15-10-2025,chhattisgarh,Durg,491221,1,19,durg,durg
15-10-2025,chhattisgarh,Durg,491222,0,1,durg,durg
15-10-2025,chhattisgarh,Durg,491223,2,15,durg,durg
16-10-2025,chhattisgarh,Bilaspur,495001,10,104,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495113,2,29,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495115,0,6,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495116,3,47,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495117,2,67,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495118,4,45,bilaspur,bilaspur
16-10-2025,chhattisgarh,Bilaspur,495220,3,17,bilaspur,bilaspur
16-10-2025,chhattisgarh,Durg,490009,0,3,durg,durg
16-10-2025,chhattisgarh,Durg,490011,2,8,durg,durg
16-10-2025,chhattisgarh,Durg,490026,3,8,durg,durg
16-10-2025,chhattisgarh,Durg,490036,4,6,durg,durg
16-10-2025,chhattisgarh,Durg,491225,2,0,durg,durg
16-10-2025,chhattisgarh,Korba,495119,2,23,korba,korba
16-10-2025,chhattisgarh,Raigarh,496001,4,68,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496113,1,36,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496220,0,5,raigarh,raigarh
16-10-2025,chhattisgarh,Raigarh,496440,0,19,raigarh,raigarh
16-10-2025,chhattisgarh,Raipur,492010,0,12,raipur,raipur
16-10-2025,chhattisgarh,Raipur,492109,0,4,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493114,1,9,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493992,0,2,raipur,raipur
16-10-2025,chhattisgarh,Raipur,493996,0,10,raipur,raipur
17-10-2025,chhattisgarh,Bilaspur,495442,1,34,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495449,7,22,bilaspur,bilaspur
17-10-2025,chhattisgarh,Bilaspur,495559,1,10,bilaspur,bilaspur
17-10-2025,chhattisgarh,Durg,490020,2,3,durg,durg
17-10-2025,chhattisgarh,Durg,491001,7,61,durg,durg
17-10-2025,chhattisgarh,Durg,491228,2,22,durg,durg
17-10-2025,chhattisgarh,Durg,491337,0,1,durg,durg
17-10-2025,chhattisgarh,Korba,495442,0,5,korba,korba
17-10-2025,chhattisgarh,Korba,495446,2,20,korba,korba
17-10-2025,chhattisgarh,Korba,495447,0,8,korba,korba
17-10-2025,chhattisgarh,Korba,495677,2,20,korba,korba
17-10-2025,chhattisgarh,Korba,495683,0,7,korba,korba
17-10-2025,chhattisgarh,Raigarh,496107,4,46,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496111,4,11,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496113,1,29,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496220,1,2,raigarh,raigarh
17-10-2025,chhattisgarh,Raigarh,496665,1,13,raigarh,raigarh
17-10-2025,chhattisgarh,Raipur,492006,1,1,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493101,0,1,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493111,1,9,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493116,1,8,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493195,1,7,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493221,0,12,raipur,raipur
17-10-2025,chhattisgarh,Raipur,493888,0,1,raipur,raipur
26-10-2025,chhattisgarh,Bilaspur,495116,4,38,bilaspur,bilaspur
26-10-2025,chhattisgarh,Bilaspur,495220,2,21,bilaspur,bilaspur
26-10-2025,chhattisgarh,Bilaspur,495223,1,4,bilaspur,bilaspur
26-10-2025,chhattisgarh,Durg,490022,0,1,durg,durg
26-10-2025,chhattisgarh,Durg,490036,1,27,durg,durg
26-10-2025,chhattisgarh,Durg,490042,0,1,durg,durg
26-10-2025,chhattisgarh,Durg,491111,1,32,durg,durg
26-10-2025,chhattisgarh,Durg,491221,2,10,durg,durg
26-10-2025,chhattisgarh,Durg,491222,0,1,durg,durg
26-10-2025,chhattisgarh,Korba,495674,5,108,korba,korba
26-10-2025,chhattisgarh,Raigarh,496113,1,75,raigarh,raigarh
26-10-2025,chhattisgarh,Raigarh,496115,0,17,raigarh,raigarh
26-10-2025,chhattisgarh,Raigarh,496220,1,2,raigarh,raigarh
26-10-2025,chhattisgarh,Raigarh,496445,5,118,raigarh,raigarh
26-10-2025,chhattisgarh,Raigarh,496551,1,180,raigarh,raigarh
26-10-2025,chhattisgarh,Raipur,492002,0,1,raipur,raipur
26-10-2025,chhattisgarh,Raipur,492003,0,1,raipur,raipur
26-10-2025,chhattisgarh,Raipur,492011,0,2,raipur,raipur
26-10-2025,chhattisgarh,Raipur,492013,3,15,raipur,raipur
26-10-2025,chhattisgarh,Raipur,492014,0,8,raipur,raipur
26-10-2025,chhattisgarh,Raipur,493101,0,1,raipur,raipur
26-10-2025,chhattisgarh,Raipur,493111,2,13,raipur,raipur
26-10-2025,chhattisgarh,Raipur,493221,3,29,raipur,raipur
26-10-2025,chhattisgarh,Raipur,493225,1,37,raipur,raipur
26-10-2025,chhattisgarh,Raipur,493885,1,5,raipur,raipur
26-10-2025,chhattisgarh,Raipur,493889,0,2,raipur,raipur
26-10-2025,chhattisgarh,Raipur,493996,0,1,raipur,raipur
07-11-2025,chhattisgarh,Bilaspur,495330,5,39,bilaspur,bilaspur
07-11-2025,chhattisgarh,Bilaspur,495550,6,34,bilaspur,bilaspur
07-11-2025,chhattisgarh,Durg,490006,6,25,durg,durg
07-11-2025,chhattisgarh,Durg,490009,1,2,durg,durg
07-11-2025,chhattisgarh,Durg,490025,1,13,durg,durg
07-11-2025,chhattisgarh,Durg,491222,1,0,durg,durg
07-11-2025,chhattisgarh,Durg,491223,1,12,durg,durg
07-11-2025,chhattisgarh,Durg,491225,0,1,durg,durg
07-11-2025,chhattisgarh,Durg,491226,0,9,durg,durg
07-11-2025,chhattisgarh,Korba,495446,2,25,korba,korba
07-11-2025,chhattisgarh,Korba,495452,2,10,korba,korba
07-11-2025,chhattisgarh,Korba,495674,3,50,korba,korba
07-11-2025,chhattisgarh,Korba,495677,3,22,korba,korba
07-11-2025,chhattisgarh,Korba,495678,0,9,korba,korba
07-11-2025,chhattisgarh,Korba,495682,0,1,korba,korba
07-11-2025,chhattisgarh,Raigarh,496111,0,15,raigarh,raigarh
07-11-2025,chhattisgarh,Raigarh,496115,0,8,raigarh,raigarh
07-11-2025,chhattisgarh,Raigarh,496220,0,1,raigarh,raigarh
07-11-2025,chhattisgarh,Raigarh,496445,2,41,raigarh,raigarh
07-11-2025,chhattisgarh,Raigarh,496665,2,23,raigarh,raigarh
07-11-2025,chhattisgarh,Raipur,492005,0,1,raipur,raipur
07-11-2025,chhattisgarh,Raipur,492014,5,14,raipur,raipur
07-11-2025,chhattisgarh,Raipur,492101,2,21,raipur,raipur
07-11-2025,chhattisgarh,Raipur,493445,0,2,raipur,raipur
08-11-2025,chhattisgarh,Bilaspur,495009,1,13,bilaspur,bilaspur
08-11-2025,chhattisgarh,Bilaspur,495113,10,63,bilaspur,bilaspur
08-11-2025,chhattisgarh,Bilaspur,495117,1,27,bilaspur,bilaspur
08-11-2025,chhattisgarh,Bilaspur,495442,3,22,bilaspur,bilaspur
08-11-2025,chhattisgarh,Bilaspur,495550,7,25,bilaspur,bilaspur
08-11-2025,chhattisgarh,Bilaspur,495559,0,9,bilaspur,bilaspur
08-11-2025,chhattisgarh,Durg,490024,3,9,durg,durg
08-11-2025,chhattisgarh,Durg,490026,1,6,durg,durg
08-11-2025,chhattisgarh,Durg,491001,16,63,durg,durg
08-11-2025,chhattisgarh,Durg,491221,1,16,durg,durg
08-11-2025,chhattisgarh,Durg,491222,0,2,durg,durg
08-11-2025,chhattisgarh,Durg,491226,0,9,durg,durg
08-11-2025,chhattisgarh,Korba,495447,0,10,korba,korba
08-11-2025,chhattisgarh,Korba,495449,1,21,korba,korba
08-11-2025,chhattisgarh,Korba,495450,2,17,korba,korba
08-11-2025,chhattisgarh,Korba,495454,0,17,korba,korba
08-11-2025,chhattisgarh,Korba,495677,0,13,korba,korba
08-11-2025,chhattisgarh,Korba,495682,0,2,korba,korba
08-11-2025,chhattisgarh,Raigarh,496115,1,13,raigarh,raigarh
08-11-2025,chhattisgarh,Raigarh,496450,1,22,raigarh,raigarh
08-11-2025,chhattisgarh,Raigarh,496665,1,23,raigarh,raigarh
08-11-2025,chhattisgarh,Raipur,492001,8,66,raipur,raipur
08-11-2025,chhattisgarh,Raipur,492014,1,7,raipur,raipur
08-11-2025,chhattisgarh,Raipur,492101,6,17,raipur,raipur
08-11-2025,chhattisgarh,Raipur,493195,1,1,raipur,raipur
09-11-2025,chhattisgarh,Bilaspur,495118,0,3,bilaspur,bilaspur
09-11-2025,chhattisgarh,Bilaspur,495551,6,16,bilaspur,bilaspur
09-11-2025,chhattisgarh,Durg,490006,1,6,durg,durg
09-11-2025,chhattisgarh,Durg,490026,1,4,durg,durg
09-11-2025,chhattisgarh,Durg,490036,2,6,durg,durg
09-11-2025,chhattisgarh,Durg,490042,0,2,durg,durg
09-11-2025,chhattisgarh,Korba,495447,1,9,korba,korba
09-11-2025,chhattisgarh,Korba,495453,0,1,korba,korba
09-11-2025,chhattisgarh,Korba,495674,0,13,korba,korba
09-11-2025,chhattisgarh,Korba,495683,0,2,korba,korba
09-11-2025,chhattisgarh,Raigarh,496100,1,1,raigarh,raigarh
09-11-2025,chhattisgarh,Raigarh,496220,1,0,raigarh,raigarh
09-11-2025,chhattisgarh,Raigarh,496551,0,2,raigarh,raigarh
09-11-2025,chhattisgarh,Raigarh,496661,3,11,raigarh,raigarh
09-11-2025,chhattisgarh,Raipur,492006,3,6,raipur,raipur
09-11-2025,chhattisgarh,Raipur,492009,5,6,raipur,raipur
09-11-2025,chhattisgarh,Raipur,492013,0,11,raipur,raipur
09-11-2025,chhattisgarh,Raipur,493441,5,14,raipur,raipur
10-11-2025,chhattisgarh,Bilaspur,495009,1,17,bilaspur,bilaspur
10-11-2025,chhattisgarh,Bilaspur,495115,1,8,bilaspur,bilaspur
10-11-2025,chhattisgarh,Bilaspur,495220,2,17,bilaspur,bilaspur
10-11-2025,chhattisgarh,Bilaspur,495223,0,6,bilaspur,bilaspur
10-11-2025,chhattisgarh,Bilaspur,495446,0,1,bilaspur,bilaspur
10-11-2025,chhattisgarh,Bilaspur,495555,0,3,bilaspur,bilaspur
10-11-2025,chhattisgarh,Durg,490009,0,5,durg,durg
10-11-2025,chhattisgarh,Durg,490023,5,24,durg,durg
10-11-2025,chhattisgarh,Durg,491221,0,12,durg,durg
10-11-2025,chhattisgarh,Durg,491223,3,15,durg,durg
10-11-2025,chhattisgarh,Durg,491331,1,6,durg,durg
10-11-2025,chhattisgarh,Korba,495674,1,35,korba,korba
10-11-2025,chhattisgarh,Korba,495682,0,1,korba,korba
10-11-2025,chhattisgarh,Raigarh,496440,1,42,raigarh,raigarh
10-11-2025,chhattisgarh,Raigarh,496450,6,48,raigarh,raigarh
10-11-2025,chhattisgarh,Raigarh,496554,3,16,raigarh,raigarh
10-11-2025,chhattisgarh,Raigarh,496661,0,52,raigarh,raigarh
10-11-2025,chhattisgarh,Raipur,492005,1,0,raipur,raipur
10-11-2025,chhattisgarh,Raipur,492006,1,8,raipur,raipur
10-11-2025,chhattisgarh,Raipur,492009,1,18,raipur,raipur
10-11-2025,chhattisgarh,Raipur,492101,3,22,raipur,raipur
10-11-2025,chhattisgarh,Raipur,493114,2,20,raipur,raipur
12-11-2025,chhattisgarh,Bilaspur,495006,1,40,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495112,4,23,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495113,5,47,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495115,0,5,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495116,8,26,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495330,3,46,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495334,0,1,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495442,4,30,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495551,17,181,bilaspur,bilaspur
12-11-2025,chhattisgarh,Bilaspur,495555,2,10,bilaspur,bilaspur
12-11-2025,chhattisgarh,Durg,490020,0,10,durg,durg
12-11-2025,chhattisgarh,Durg,491107,2,25,durg,durg
12-11-2025,chhattisgarh,Durg,491226,0,10,durg,durg
12-11-2025,chhattisgarh,Korba,495450,1,13,korba,korba
12-11-2025,chhattisgarh,Korba,495453,0,4,korba,korba
12-11-2025,chhattisgarh,Korba,495455,0,2,korba,korba
12-11-2025,chhattisgarh,Korba,495677,2,28,korba,korba
12-11-2025,chhattisgarh,Korba,495683,1,9,korba,korba
12-11-2025,chhattisgarh,Raigarh,496005,0,1,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496107,1,41,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496115,0,21,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496450,5,65,raigarh,raigarh
12-11-2025,chhattisgarh,Raigarh,496661,4,72,raigarh,raigarh
12-11-2025,chhattisgarh,Raipur,492005,2,0,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492009,1,23,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492099,3,34,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492101,4,25,raipur,raipur
12-11-2025,chhattisgarh,Raipur,492109,0,1,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493221,4,43,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493332,0,1,raipur,raipur
12-11-2025,chhattisgarh,Raipur,493441,5,35,raipur,raipur
24-10-2025,chhattisgarh,Bilaspur,495118,2,22,bilaspur,bilaspur
24-10-2025,chhattisgarh,Bilaspur,495222,0,3,bilaspur,bilaspur
24-10-2025,chhattisgarh,Durg,490024,0,3,durg,durg
24-10-2025,chhattisgarh,Durg,491221,2,4,durg,durg
24-10-2025,chhattisgarh,Durg,491222,1,3,durg,durg
24-10-2025,chhattisgarh,Durg,491223,1,5,durg,durg
24-10-2025,chhattisgarh,Durg,491340,0,1,durg,durg
24-10-2025,chhattisgarh,Korba,495119,1,16,korba,korba
24-10-2025,chhattisgarh,Korba,495684,2,12,korba,korba
24-10-2025,chhattisgarh,Raigarh,496450,1,150,raigarh,raigarh
24-10-2025,chhattisgarh,Raipur,492001,7,40,raipur,raipur
24-10-2025,chhattisgarh,Raipur,492009,1,8,raipur,raipur
24-10-2025,chhattisgarh,Raipur,492014,1,9,raipur,raipur
24-10-2025,chhattisgarh,Raipur,493225,0,11,raipur,raipur
24-10-2025,chhattisgarh,Raipur,493441,0,2,raipur,raipur
24-10-2025,chhattisgarh,Raipur,493661,2,4,raipur,raipur
24-10-2025,chhattisgarh,Raipur,493889,0,1,raipur,raipur
22-10-2025,chhattisgarh,Bilaspur,495009,0,1,bilaspur,bilaspur
22-10-2025,chhattisgarh,Durg,490021,0,2,durg,durg
22-10-2025,chhattisgarh,Raigarh,496116,0,1,raigarh,raigarh
22-10-2025,chhattisgarh,Raigarh,496554,0,2,raigarh,raigarh
22-10-2025,chhattisgarh,Raipur,493221,0,1,raipur,raipur
25-10-2025,chhattisgarh,Bilaspur,495115,1,2,bilaspur,bilaspur
25-10-2025,chhattisgarh,Bilaspur,495220,0,23,bilaspur,bilaspur
25-10-2025,chhattisgarh,Bilaspur,495222,0,8,bilaspur,bilaspur
25-10-2025,chhattisgarh,Bilaspur,495550,2,34,bilaspur,bilaspur
25-10-2025,chhattisgarh,Bilaspur,495551,9,138,bilaspur,bilaspur
25-10-2025,chhattisgarh,Durg,490001,1,11,durg,durg
25-10-2025,chhattisgarh,Durg,490020,1,7,durg,durg
25-10-2025,chhattisgarh,Durg,490026,1,4,durg,durg
25-10-2025,chhattisgarh,Durg,490036,0,6,durg,durg
25-10-2025,chhattisgarh,Durg,491107,0,9,durg,durg
25-10-2025,chhattisgarh,Durg,491223,0,6,durg,durg
25-10-2025,chhattisgarh,Durg,491331,0,7,durg,durg
25-10-2025,chhattisgarh,Durg,491335,1,0,durg,durg
25-10-2025,chhattisgarh,Durg,491340,0,1,durg,durg
25-10-2025,chhattisgarh,Korba,495445,3,122,korba,korba
25-10-2025,chhattisgarh,Korba,495674,4,108,korba,korba
25-10-2025,chhattisgarh,Korba,495682,0,5,korba,korba
25-10-2025,chhattisgarh,Raigarh,496001,9,96,raigarh,raigarh
25-10-2025,chhattisgarh,Raigarh,496107,0,27,raigarh,raigarh
25-10-2025,chhattisgarh,Raigarh,496661,1,43,raigarh,raigarh
25-10-2025,chhattisgarh,Raipur,492001,8,36,raipur,raipur
25-10-2025,chhattisgarh,Raipur,492003,0,1,raipur,raipur
25-10-2025,chhattisgarh,Raipur,492009,2,8,raipur,raipur
25-10-2025,chhattisgarh,Raipur,492013,3,13,raipur,raipur
25-10-2025,chhattisgarh,Raipur,493116,0,4,raipur,raipur
25-10-2025,chhattisgarh,Raipur,493225,0,16,raipur,raipur
25-10-2025,chhattisgarh,Raipur,493559,0,1,raipur,raipur
25-10-2025,chhattisgarh,Raipur,493890,0,5,raipur,raipur
25-10-2025,chhattisgarh,Raipur,493996,0,2,raipur,raipur
14-11-2025,chhattisgarh,Bilaspur,495004,7,41,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495112,4,49,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495118,0,28,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495220,3,21,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495550,4,29,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495555,1,4,bilaspur,bilaspur
14-11-2025,chhattisgarh,Bilaspur,495559,1,12,bilaspur,bilaspur
14-11-2025,chhattisgarh,Durg,490006,4,17,durg,durg
14-11-2025,chhattisgarh,Durg,490023,2,24,durg,durg
14-11-2025,chhattisgarh,Durg,491107,6,29,durg,durg
14-11-2025,chhattisgarh,Durg,491221,1,16,durg,durg
14-11-2025,chhattisgarh,Durg,491223,3,24,durg,durg
14-11-2025,chhattisgarh,Durg,491228,0,21,durg,durg
14-11-2025,chhattisgarh,Korba,495671,0,10,korba,korba
14-11-2025,chhattisgarh,Raigarh,496107,3,31,raigarh,raigarh
14-11-2025,chhattisgarh,Raigarh,496115,0,17,raigarh,raigarh
14-11-2025,chhattisgarh,Raigarh,496220,1,1,raigarh,raigarh
14-11-2025,chhattisgarh,Raigarh,496665,1,22,raigarh,raigarh
14-11-2025,chhattisgarh,Raipur,492004,2,7,raipur,raipur
14-11-2025,chhattisgarh,Raipur,492099,2,24,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493113,0,4,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493116,8,28,raipur,raipur
14-11-2025,chhattisgarh,Raipur,493441,8,38,raipur,raipur
16-11-2025,chhattisgarh,Bilaspur,495004,3,10,bilaspur,bilaspur
16-11-2025,chhattisgarh,Bilaspur,495119,0,15,bilaspur,bilaspur
16-11-2025,chhattisgarh,Bilaspur,495446,0,1,bilaspur,bilaspur
16-11-2025,chhattisgarh,Durg,490006,4,9,durg,durg
16-11-2025,chhattisgarh,Durg,490020,0,5,durg,durg
16-11-2025,chhattisgarh,Durg,490024,0,3,durg,durg
16-11-2025,chhattisgarh,Durg,490036,0,3,durg,durg
16-11-2025,chhattisgarh,Durg,491223,0,2,durg,durg
16-11-2025,chhattisgarh,Korba,495445,1,16,korba,korba
16-11-2025,chhattisgarh,Korba,495450,2,2,korba,korba
16-11-2025,chhattisgarh,Korba,495684,1,2,korba,korba
16-11-2025,chhattisgarh,Raigarh,496113,0,2,raigarh,raigarh
16-11-2025,chhattisgarh,Raigarh,496118,1,3,raigarh,raigarh
16-11-2025,chhattisgarh,Raipur,492001,6,31,raipur,raipur
16-11-2025,chhattisgarh,Raipur,492006,1,9,raipur,raipur
16-11-2025,chhattisgarh,Raipur,492007,1,2,raipur,raipur
16-11-2025,chhattisgarh,Raipur,492009,3,7,raipur,raipur
16-11-2025,chhattisgarh,Raipur,492014,0,8,raipur,raipur
30-10-2025,chhattisgarh,Bilaspur,495004,3,29,bilaspur,bilaspur
30-10-2025,chhattisgarh,Bilaspur,495113,3,25,bilaspur,bilaspur
30-10-2025,chhattisgarh,Bilaspur,495550,5,35,bilaspur,bilaspur
30-10-2025,chhattisgarh,Durg,490011,1,11,durg,durg
30-10-2025,chhattisgarh,Durg,490020,0,2,durg,durg
30-10-2025,chhattisgarh,Durg,490022,0,2,durg,durg
30-10-2025,chhattisgarh,Durg,490023,4,12,durg,durg
30-10-2025,chhattisgarh,Durg,490024,1,8,durg,durg
30-10-2025,chhattisgarh,Durg,490025,1,12,durg,durg
30-10-2025,chhattisgarh,Durg,490026,1,2,durg,durg
30-10-2025,chhattisgarh,Durg,491111,5,22,durg,durg
30-10-2025,chhattisgarh,Durg,491332,3,3,durg,durg
30-10-2025,chhattisgarh,Korba,495119,1,7,korba,korba
30-10-2025,chhattisgarh,Korba,495678,0,6,korba,korba
30-10-2025,chhattisgarh,Korba,495682,0,3,korba,korba
30-10-2025,chhattisgarh,Korba,495684,1,8,korba,korba
30-10-2025,chhattisgarh,Raigarh,496118,2,35,raigarh,raigarh
30-10-2025,chhattisgarh,Raigarh,496665,2,16,raigarh,raigarh
30-10-2025,chhattisgarh,Raipur,492001,9,61,raipur,raipur
30-10-2025,chhattisgarh,Raipur,492004,1,6,raipur,raipur
30-10-2025,chhattisgarh,Raipur,492006,0,8,raipur,raipur
30-10-2025,chhattisgarh,Raipur,492099,1,13,raipur,raipur
30-10-2025,chhattisgarh,Raipur,492101,6,15,raipur,raipur
30-10-2025,chhattisgarh,Raipur,492109,0,2,raipur,raipur
30-10-2025,chhattisgarh,Raipur,493114,0,20,raipur,raipur
30-10-2025,chhattisgarh,Raipur,493221,2,12,raipur,raipur
31-10-2025,chhattisgarh,Bilaspur,495001,10,135,bilaspur,bilaspur
31-10-2025,chhattisgarh,Bilaspur,495009,7,82,bilaspur,bilaspur
31-10-2025,chhattisgarh,Bilaspur,495220,2,48,bilaspur,bilaspur
31-10-2025,chhattisgarh,Bilaspur,495222,0,7,bilaspur,bilaspur
31-10-2025,chhattisgarh,Bilaspur,495442,2,82,bilaspur,bilaspur
31-10-2025,chhattisgarh,Bilaspur,495551,28,264,bilaspur,bilaspur
31-10-2025,chhattisgarh,Bilaspur,495663,0,1,bilaspur,bilaspur
31-10-2025,chhattisgarh,Durg,490001,1,17,durg,durg
31-10-2025,chhattisgarh,Durg,490021,1,10,durg,durg
31-10-2025,chhattisgarh,Durg,490023,3,27,durg,durg
31-10-2025,chhattisgarh,Durg,490024,0,14,durg,durg
31-10-2025,chhattisgarh,Durg,491107,0,24,durg,durg
31-10-2025,chhattisgarh,Durg,491223,1,21,durg,durg
31-10-2025,chhattisgarh,Durg,491228,0,46,durg,durg
31-10-2025,chhattisgarh,Durg,491332,0,2,durg,durg
31-10-2025,chhattisgarh,Durg,491337,0,1,durg,durg
31-10-2025,chhattisgarh,Korba,495455,0,2,korba,korba
31-10-2025,chhattisgarh,Korba,495671,1,34,korba,korba
31-10-2025,chhattisgarh,Korba,495683,0,17,korba,korba
31-10-2025,chhattisgarh,Raigarh,496001,1,134,raigarh,raigarh
31-10-2025,chhattisgarh,Raigarh,496111,0,36,raigarh,raigarh
31-10-2025,chhattisgarh,Raigarh,496115,1,31,raigarh,raigarh
31-10-2025,chhattisgarh,Raigarh,496116,1,47,raigarh,raigarh
31-10-2025,chhattisgarh,Raigarh,496661,0,118,raigarh,raigarh
31-10-2025,chhattisgarh,Raipur,492002,0,2,raipur,raipur
31-10-2025,chhattisgarh,Raipur,492011,0,1,raipur,raipur
31-10-2025,chhattisgarh,Raipur,493113,1,0,raipur,raipur
31-10-2025,chhattisgarh,Raipur,493890,0,3,raipur,raipur
18-11-2025,chhattisgarh,Bilaspur,495001,3,84,bilaspur,bilaspur
18-11-2025,chhattisgarh,Bilaspur,495004,2,27,bilaspur,bilaspur
18-11-2025,chhattisgarh,Bilaspur,495116,2,15,bilaspur,bilaspur
