date,state,district,pincode,age_0_5,age_5_17,age_18_greater,district_norm,district_final
18-09-2025,rajasthan,Udaipur,313201,2,2,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313203,1,3,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313604,0,6,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313706,5,0,0,udaipur,udaipur
18-09-2025,rajasthan,Bikaner,334023,5,7,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334201,5,1,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334601,1,1,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334808,2,1,0,bikaner,bikaner
18-09-2025,rajasthan,Jaipur,302004,8,5,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,302006,5,5,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,302025,0,1,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,302026,2,2,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,302027,2,3,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,302031,5,10,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,302034,3,0,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303001,2,1,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303012,0,2,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303106,3,1,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303328,2,3,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303507,1,0,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303704,1,0,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303801,9,1,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303804,5,3,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303806,4,3,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303905,3,3,0,jaipur,jaipur
18-09-2025,rajasthan,Jodhpur,342001,23,13,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342003,2,0,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342007,4,0,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342008,4,2,2,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342023,7,5,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342026,1,0,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342027,5,2,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342037,4,2,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342302,2,5,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342305,1,0,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342308,9,5,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342311,6,3,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342601,4,6,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342606,4,3,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342802,9,3,0,jodhpur,jodhpur
18-09-2025,rajasthan,Kota,324007,6,0,1,kota,kota
18-09-2025,rajasthan,Kota,325001,13,6,0,kota,kota
18-09-2025,rajasthan,Kota,326517,3,6,0,kota,kota
18-09-2025,rajasthan,Kota,326519,9,2,0,kota,kota
18-09-2025,rajasthan,Udaipur,313603,3,5,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313804,5,9,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313903,5,3,0,udaipur,udaipur
18-09-2025,rajasthan,Bikaner,331811,5,4,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334001,11,13,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334004,2,0,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334021,4,0,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334022,3,2,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334302,4,5,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334303,2,0,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334401,0,2,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334801,0,2,0,bikaner,bikaner
18-09-2025,rajasthan,Bikaner,334804,6,2,0,bikaner,bikaner
18-09-2025,rajasthan,Jaipur,302003,7,6,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,302017,5,5,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,302021,3,3,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,302029,13,3,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303004,1,0,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303006,1,1,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303007,0,1,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303103,2,1,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303109,8,2,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303338,6,0,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303604,6,0,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303702,1,1,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303706,0,1,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303901,2,4,1,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303903,1,1,0,jaipur,jaipur
18-09-2025,rajasthan,Jaipur,303904,2,0,0,jaipur,jaipur
18-09-2025,rajasthan,Jodhpur,342006,4,0,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342301,12,6,0,jodhpur,jodhpur
18-09-2025,rajasthan,Jodhpur,342306,7,2,0,jodhpur,jodhpur
18-09-2025,rajasthan,Kota,325003,4,3,0,kota,kota
18-09-2025,rajasthan,Kota,325004,11,3,0,kota,kota
18-09-2025,rajasthan,Kota,325201,18,2,0,kota,kota
18-09-2025,rajasthan,Kota,325204,3,0,0,kota,kota
18-09-2025,rajasthan,Kota,325602,6,2,0,kota,kota
18-09-2025,rajasthan,Kota,326520,0,1,0,kota,kota
18-09-2025,rajasthan,Kota,326529,8,3,0,kota,kota
18-09-2025,rajasthan,Kota,326530,2,0,0,kota,kota
18-09-2025,rajasthan,Udaipur,313011,2,3,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313015,2,1,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313022,1,0,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313205,3,3,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313206,1,0,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313325,0,1,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313601,1,1,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313602,3,1,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313708,4,1,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313901,0,2,0,udaipur,udaipur
18-09-2025,rajasthan,Udaipur,313906,1,4,0,udaipur,udaipur
19-09-2025,rajasthan,Bikaner,331803,4,11,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,331811,0,2,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334004,3,2,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334303,2,5,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334305,0,1,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334401,0,1,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334603,4,4,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334604,6,5,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334804,3,5,0,bikaner,bikaner
19-09-2025,rajasthan,Jaipur,302002,7,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302005,2,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302015,2,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302016,8,4,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303008,3,3,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303009,2,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303104,4,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303107,2,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303305,2,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303908,0,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jodhpur,342006,1,0,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342309,3,7,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342314,0,1,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342603,3,0,0,jodhpur,jodhpur
19-09-2025,rajasthan,Kota,324005,2,1,0,kota,kota
19-09-2025,rajasthan,Kota,325004,8,4,0,kota,kota
19-09-2025,rajasthan,Kota,325208,0,1,0,kota,kota
19-09-2025,rajasthan,Kota,326520,0,2,0,kota,kota
19-09-2025,rajasthan,Udaipur,313002,3,0,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313004,1,0,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313206,2,2,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313704,6,3,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313802,2,5,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313905,1,1,0,udaipur,udaipur
19-09-2025,rajasthan,Bikaner,331801,6,9,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334003,0,1,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334022,2,1,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334601,4,0,0,bikaner,bikaner
19-09-2025,rajasthan,Jaipur,302012,16,7,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302020,11,4,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302021,3,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302027,4,4,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302029,6,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302033,1,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303001,2,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303002,0,3,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303006,4,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303103,5,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303507,1,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303602,4,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303701,1,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303712,3,3,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303801,5,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303905,0,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jodhpur,342005,4,3,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342008,8,9,4,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342015,0,2,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342022,7,5,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342025,1,5,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342027,1,6,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342028,4,0,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342308,5,5,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342606,0,1,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342901,1,2,2,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,345021,1,2,0,jodhpur,jodhpur
19-09-2025,rajasthan,Kota,324004,0,3,0,kota,kota
19-09-2025,rajasthan,Kota,324008,4,0,1,kota,kota
19-09-2025,rajasthan,Kota,325214,1,0,0,kota,kota
19-09-2025,rajasthan,Kota,325602,3,1,0,kota,kota
19-09-2025,rajasthan,Kota,326517,7,0,0,kota,kota
19-09-2025,rajasthan,Udaipur,313027,9,4,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313604,3,4,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313705,14,4,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313906,2,2,0,udaipur,udaipur
19-09-2025,rajasthan,Bikaner,334001,17,12,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334201,10,4,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334202,0,1,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334402,1,3,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334802,4,7,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334803,6,7,0,bikaner,bikaner
19-09-2025,rajasthan,Jaipur,302001,1,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302004,5,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302031,0,8,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302037,1,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302039,3,3,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303012,3,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303105,3,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303106,9,3,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303109,5,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303805,3,3,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303904,0,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jodhpur,342001,10,10,7,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342024,0,4,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342301,17,14,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342304,2,1,8,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342306,3,4,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342307,10,1,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342602,3,2,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342802,6,3,0,jodhpur,jodhpur
19-09-2025,rajasthan,Kota,324001,3,1,0,kota,kota
19-09-2025,rajasthan,Kota,324010,1,1,0,kota,kota
19-09-2025,rajasthan,Kota,325001,4,0,0,kota,kota
19-09-2025,rajasthan,Kota,325204,3,0,0,kota,kota
19-09-2025,rajasthan,Kota,325601,7,1,0,kota,kota
19-09-2025,rajasthan,Udaipur,307025,8,10,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313001,17,2,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313003,3,1,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313011,2,0,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313038,10,6,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313203,2,2,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313205,2,1,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313708,2,1,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313801,5,3,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313902,4,0,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313903,5,6,0,udaipur,udaipur
19-09-2025,rajasthan,Bikaner,334006,0,2,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334021,6,0,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334023,7,5,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334602,1,7,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334801,3,4,0,bikaner,bikaner
19-09-2025,rajasthan,Bikaner,334808,2,1,0,bikaner,bikaner
19-09-2025,rajasthan,Jaipur,302003,2,3,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302006,2,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302013,0,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302017,4,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302018,3,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303348,4,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303806,6,3,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303807,5,2,1,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303901,3,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jodhpur,342012,0,7,8,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342037,5,4,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342302,6,2,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342305,1,0,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342311,10,3,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342601,4,2,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342605,1,1,0,jodhpur,jodhpur
19-09-2025,rajasthan,Kota,325207,5,0,0,kota,kota
19-09-2025,rajasthan,Kota,326529,3,1,0,kota,kota
19-09-2025,rajasthan,Udaipur,313026,2,1,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313031,5,4,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313201,1,0,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313601,6,2,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313701,9,1,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313702,4,3,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313803,5,6,0,udaipur,udaipur
19-09-2025,rajasthan,Bikaner,334302,7,4,0,bikaner,bikaner
19-09-2025,rajasthan,Jaipur,302019,2,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302026,3,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302028,1,5,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,302034,2,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303003,5,4,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303005,4,3,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303007,1,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303102,2,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303108,3,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303110,3,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303119,1,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303120,1,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303301,7,5,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303328,2,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303338,1,0,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303603,1,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303604,1,4,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303702,1,2,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303704,1,3,0,jaipur,jaipur
19-09-2025,rajasthan,Jaipur,303804,4,1,0,jaipur,jaipur
19-09-2025,rajasthan,Jodhpur,342003,1,1,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342023,0,2,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342303,2,3,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342312,1,0,0,jodhpur,jodhpur
19-09-2025,rajasthan,Jodhpur,342801,3,0,0,jodhpur,jodhpur
19-09-2025,rajasthan,Kota,324002,3,0,0,kota,kota
19-09-2025,rajasthan,Kota,324007,5,0,1,kota,kota
19-09-2025,rajasthan,Kota,324009,2,0,0,kota,kota
19-09-2025,rajasthan,Kota,325003,0,1,0,kota,kota
19-09-2025,rajasthan,Kota,325009,7,1,0,kota,kota
19-09-2025,rajasthan,Kota,326518,1,2,0,kota,kota
19-09-2025,rajasthan,Kota,326519,6,4,0,kota,kota
19-09-2025,rajasthan,Udaipur,313024,4,0,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313202,1,1,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313602,4,0,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313603,1,5,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313706,2,5,0,udaipur,udaipur
19-09-2025,rajasthan,Udaipur,313804,4,4,0,udaipur,udaipur
20-09-2025,rajasthan,Bikaner,334402,0,1,0,bikaner,bikaner
20-09-2025,rajasthan,Bikaner,334602,0,1,0,bikaner,bikaner
20-09-2025,rajasthan,Bikaner,334603,1,1,0,bikaner,bikaner
20-09-2025,rajasthan,Jaipur,302002,6,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302004,2,3,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302015,2,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302018,2,2,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302023,1,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302034,3,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302037,2,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303001,5,2,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303012,0,1,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303108,5,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303604,2,2,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303807,2,1,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303901,1,4,0,jaipur,jaipur
20-09-2025,rajasthan,Jodhpur,342007,0,1,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342024,3,0,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342027,3,2,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342303,4,4,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342306,8,5,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342311,3,5,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342312,10,1,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,345021,0,1,0,jodhpur,jodhpur
20-09-2025,rajasthan,Kota,324004,3,0,0,kota,kota
20-09-2025,rajasthan,Kota,324009,4,1,0,kota,kota
20-09-2025,rajasthan,Kota,325001,7,2,0,kota,kota
20-09-2025,rajasthan,Kota,325202,1,0,0,kota,kota
20-09-2025,rajasthan,Udaipur,313002,4,1,0,udaipur,udaipur
20-09-2025,rajasthan,Udaipur,313024,2,1,0,udaipur,udaipur
20-09-2025,rajasthan,Udaipur,313026,1,2,0,udaipur,udaipur
20-09-2025,rajasthan,Udaipur,313038,3,3,0,udaipur,udaipur
20-09-2025,rajasthan,Udaipur,313203,2,0,0,udaipur,udaipur
20-09-2025,rajasthan,Udaipur,313706,3,1,0,udaipur,udaipur
20-09-2025,rajasthan,Bikaner,334001,15,10,0,bikaner,bikaner
20-09-2025,rajasthan,Bikaner,334022,1,0,0,bikaner,bikaner
20-09-2025,rajasthan,Bikaner,334302,10,5,0,bikaner,bikaner
20-09-2025,rajasthan,Bikaner,334401,0,2,0,bikaner,bikaner
20-09-2025,rajasthan,Bikaner,334604,1,3,0,bikaner,bikaner
20-09-2025,rajasthan,Bikaner,334801,1,2,0,bikaner,bikaner
20-09-2025,rajasthan,Bikaner,334802,3,10,0,bikaner,bikaner
20-09-2025,rajasthan,Bikaner,334803,11,12,0,bikaner,bikaner
20-09-2025,rajasthan,Bikaner,334808,1,2,0,bikaner,bikaner
20-09-2025,rajasthan,Jaipur,302001,1,2,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302012,16,4,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302020,6,3,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302024,1,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302026,2,4,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302028,1,2,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302029,3,2,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,302032,0,1,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303002,1,5,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303008,6,1,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303102,1,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303103,2,1,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303106,1,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303110,1,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303305,1,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303602,1,1,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303804,5,4,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303903,2,0,0,jaipur,jaipur
20-09-2025,rajasthan,Jaipur,303904,0,2,0,jaipur,jaipur
20-09-2025,rajasthan,Jodhpur,342001,19,6,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342003,2,3,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342006,5,2,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342008,5,6,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342011,2,1,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342012,0,2,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342025,8,10,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342028,1,0,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342037,3,1,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342308,9,2,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342606,1,1,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342801,1,1,0,jodhpur,jodhpur
20-09-2025,rajasthan,Jodhpur,342802,1,2,0,jodhpur,jodhpur
20-09-2025,rajasthan,Kota,324006,3,0,0,kota,kota
20-09-2025,rajasthan,Kota,324007,4,0,0,kota,kota
20-09-2025,rajasthan,Kota,324008,3,0,0,kota,kota
20-09-2025,rajasthan,Kota,325207,1,0,0,kota,kota
20-09-2025,rajasthan,Kota,326519,5,3,0,kota,kota
20-09-2025,rajasthan,Udaipur,313022,1,0,0,udaipur,udaipur
20-09-2025,rajasthan,Udaipur,313027,3,3,0,udaipur,udaipur
20-09-2025,rajasthan,Udaipur,313201,2,0,0,udaipur,udaipur
20-09-2025,rajasthan,Udaipur,313601,4,2,0,udaipur,udaipur
20-09-2025,rajasthan,Udaipur,313802,1,1,0,udaipur,udaipur
20-09-2025,rajasthan,Udaipur,313803,1,6,0,udaipur,udaipur
20-09-2025,rajasthan,Udaipur,313905,1,0,0,udaipur,udaipur
20-09-2025,rajasthan,Bikaner,331803,3,5,0,bikaner,bikaner
20-09-2025,rajasthan,Bikaner,334021,2,5,0,bikaner,bikaner
